Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Math,80,math80_100_5_0.patch,6,24,0
Math,80,math80_100_5_0.patch,7,26,3
Math,80,math80_100_5_0.patch,8,24,1
Math,80,math80_100_5_0.patch,9,27,0
Math,80,math80_100_5_0.patch,10,30,0
Math,80,math80_20_1_0.patch,1,28,0
Math,80,math80_20_1_0.patch,2,27,0
Math,80,math80_20_1_0.patch,3,28,0
Math,80,math80_20_1_0.patch,4,28,0
Math,80,math80_20_1_0.patch,5,25,1
Math,80,math80_20_1_0.patch,6,24,0
Math,80,math80_20_1_0.patch,7,26,3
Math,80,math80_20_1_0.patch,8,24,1
Math,80,math80_20_1_0.patch,9,27,0
Math,80,math80_20_1_0.patch,10,30,0
Math,80,math80_20_2_0.patch,1,28,0
Math,80,math80_20_2_0.patch,2,27,0
Math,80,math80_20_2_0.patch,3,28,0
Math,80,math80_20_2_0.patch,4,28,0
Math,80,math80_20_2_0.patch,5,25,1
Math,80,math80_20_2_0.patch,6,24,0
Math,80,math80_20_2_0.patch,7,26,2
Math,80,math80_20_2_0.patch,8,24,1
Math,80,math80_20_2_0.patch,9,27,0
Math,80,math80_20_2_0.patch,10,30,0
Math,80,math80_20_3_0.patch,1,28,0
Math,80,math80_20_3_0.patch,2,27,0
Math,80,math80_20_3_0.patch,3,28,0
Math,80,math80_20_3_0.patch,4,28,0
Math,80,math80_20_3_0.patch,5,25,1
Math,80,math80_20_3_0.patch,6,24,0
Math,80,math80_20_3_0.patch,7,26,2
Math,80,math80_20_3_0.patch,8,24,1
Math,80,math80_20_3_0.patch,9,27,0
Math,80,math80_20_3_0.patch,10,30,0
Math,80,math80_20_4_0.patch,1,28,0
Math,80,math80_20_4_0.patch,2,27,0
Math,80,math80_20_4_0.patch,3,28,0
Math,80,math80_20_4_0.patch,4,28,0
Math,80,math80_20_4_0.patch,5,25,1
Math,80,math80_20_4_0.patch,6,24,0
Math,80,math80_20_4_0.patch,7,26,2
Math,80,math80_20_4_0.patch,8,24,1
Math,80,math80_20_4_0.patch,9,27,0
Math,80,math80_20_4_0.patch,10,30,0
Math,80,math80_20_5_0.patch,1,28,0
Math,80,math80_20_5_0.patch,2,27,0
Math,80,math80_20_5_0.patch,3,28,0
Math,80,math80_20_5_0.patch,4,28,0
Math,80,math80_20_5_0.patch,5,25,1
Math,80,math80_20_5_0.patch,6,24,0
Math,80,math80_20_5_0.patch,7,26,2
Math,80,math80_20_5_0.patch,8,24,1
Math,80,math80_20_5_0.patch,9,27,0
Math,80,math80_20_5_0.patch,10,30,0
Math,80,math80_40_1_0.patch,1,28,0
Math,80,math80_40_1_0.patch,2,27,0
Math,80,math80_40_1_0.patch,3,28,0
Math,80,math80_40_1_0.patch,4,28,0
Math,80,math80_40_1_0.patch,5,25,1
Math,80,math80_40_1_0.patch,6,24,0
Math,80,math80_40_1_0.patch,7,26,2
Math,80,math80_40_1_0.patch,8,24,1
Math,80,math80_40_1_0.patch,9,27,0
Math,80,math80_40_1_0.patch,10,30,0
Math,80,math80_40_2_0.patch,1,28,0
Math,80,math80_40_2_0.patch,2,27,0
Math,80,math80_40_2_0.patch,3,28,0
Math,80,math80_40_2_0.patch,4,28,0
Math,80,math80_40_2_0.patch,5,25,1
Math,80,math80_40_2_0.patch,6,24,0
Math,80,math80_40_2_0.patch,7,26,3
Math,80,math80_40_2_0.patch,8,24,1
Math,80,math80_40_2_0.patch,9,27,0
Math,80,math80_40_2_0.patch,10,30,0
Math,80,math80_40_3_0.patch,1,28,0
Math,80,math80_40_3_0.patch,2,27,0
Math,80,math80_40_3_0.patch,3,28,0
Math,80,math80_40_3_0.patch,4,28,0
Math,80,math80_40_3_0.patch,5,25,1
Math,80,math80_40_3_0.patch,6,24,0
Math,80,math80_40_3_0.patch,7,26,3
Math,80,math80_40_3_0.patch,8,24,1
Math,80,math80_40_3_0.patch,9,27,0
Math,80,math80_40_3_0.patch,10,30,0
Math,80,math80_40_4_0.patch,1,28,0
Math,80,math80_40_4_0.patch,2,27,0
Math,80,math80_40_4_0.patch,3,28,0
Math,80,math80_40_4_0.patch,4,28,0
Math,80,math80_40_4_0.patch,5,25,1
Math,80,math80_40_4_0.patch,6,24,0
Math,80,math80_40_4_0.patch,7,26,3
Math,80,math80_40_4_0.patch,8,24,1
Math,80,math80_40_4_0.patch,9,27,0
Math,80,math80_40_4_0.patch,10,30,0
Math,80,math80_40_5_0.patch,1,28,0
Math,80,math80_40_5_0.patch,2,27,0
Math,80,math80_40_5_0.patch,3,28,0
Math,80,math80_40_5_0.patch,4,28,0
Math,80,math80_40_5_0.patch,5,25,1
Math,80,math80_40_5_0.patch,6,24,0
Math,80,math80_40_5_0.patch,7,26,2
Math,80,math80_40_5_0.patch,8,24,1
Math,80,math80_40_5_0.patch,9,27,0
Math,80,math80_40_5_0.patch,10,30,0
Math,80,math80_60_1_0.patch,1,28,0
Math,80,math80_60_1_0.patch,2,27,0
Math,80,math80_60_1_0.patch,3,28,0
Math,80,math80_60_1_0.patch,4,28,0
Math,80,math80_60_1_0.patch,5,25,1
Math,80,math80_60_1_0.patch,6,24,0
Math,80,math80_60_1_0.patch,7,26,3
Math,80,math80_60_1_0.patch,8,24,1
Math,80,math80_60_1_0.patch,9,27,0
Math,80,math80_60_1_0.patch,10,30,0
Math,80,math80_60_2_0.patch,1,28,0
Math,80,math80_60_2_0.patch,2,27,0
Math,80,math80_60_2_0.patch,3,28,0
Math,80,math80_60_2_0.patch,4,28,0
Math,80,math80_60_2_0.patch,5,25,1
Math,80,math80_60_2_0.patch,6,24,0
Math,80,math80_60_2_0.patch,7,26,3
Math,80,math80_60_2_0.patch,8,24,1
Math,80,math80_60_2_0.patch,9,27,0
Math,80,math80_60_2_0.patch,10,30,0
Math,80,math80_60_3_0.patch,1,28,0
Math,80,math80_60_3_0.patch,2,27,0
Math,80,math80_60_3_0.patch,3,28,0
Math,80,math80_60_3_0.patch,4,28,0
Math,80,math80_60_3_0.patch,5,25,1
Math,80,math80_60_3_0.patch,6,24,0
Math,80,math80_60_3_0.patch,7,26,3
Math,80,math80_60_3_0.patch,8,24,1
Math,80,math80_60_3_0.patch,9,27,0
Math,80,math80_60_3_0.patch,10,30,0
Math,80,math80_60_4_0.patch,1,28,0
Math,80,math80_60_4_0.patch,2,27,0
Math,80,math80_60_4_0.patch,3,28,0
Math,80,math80_60_4_0.patch,4,28,0
Math,80,math80_60_4_0.patch,5,25,1
Math,80,math80_60_4_0.patch,6,24,0
Math,80,math80_60_4_0.patch,7,26,3
Math,80,math80_60_4_0.patch,8,24,1
Math,80,math80_60_4_0.patch,9,27,0
Math,80,math80_60_4_0.patch,10,30,0
Math,80,math80_60_5_0.patch,1,28,0
Math,80,math80_60_5_0.patch,2,27,0
Math,80,math80_60_5_0.patch,3,28,0
Math,80,math80_60_5_0.patch,4,28,0
Math,80,math80_60_5_0.patch,5,25,1
Math,80,math80_60_5_0.patch,6,24,0
Math,80,math80_60_5_0.patch,7,26,2
Math,80,math80_60_5_0.patch,8,24,1
Math,80,math80_60_5_0.patch,9,27,0
Math,80,math80_60_5_0.patch,10,30,0
Math,80,math80_80_1_0.patch,1,28,0
Math,80,math80_80_1_0.patch,2,27,0
Math,80,math80_80_1_0.patch,3,28,0
Math,80,math80_80_1_0.patch,4,28,0
Math,80,math80_80_1_0.patch,5,25,1
Math,80,math80_80_1_0.patch,6,24,0
Math,80,math80_80_1_0.patch,7,26,3
Math,80,math80_80_1_0.patch,8,24,1
Math,80,math80_80_1_0.patch,9,27,0
Math,80,math80_80_1_0.patch,10,30,0
Math,80,math80_80_2_0.patch,1,28,0
Math,80,math80_80_2_0.patch,2,27,0
Math,80,math80_80_2_0.patch,3,28,0
Math,80,math80_80_2_0.patch,4,28,0
Math,80,math80_80_2_0.patch,5,25,1
Math,80,math80_80_2_0.patch,6,24,0
Math,80,math80_80_2_0.patch,7,26,3
Math,80,math80_80_2_0.patch,8,24,1
Math,80,math80_80_2_0.patch,9,27,0
Math,80,math80_80_2_0.patch,10,30,0
Math,80,math80_80_3_0.patch,1,28,0
Math,80,math80_80_3_0.patch,2,27,0
Math,80,math80_80_3_0.patch,3,28,0
Math,80,math80_80_3_0.patch,4,28,0
Math,80,math80_80_3_0.patch,5,25,1
Math,80,math80_80_3_0.patch,6,24,0
Math,80,math80_80_3_0.patch,7,26,3
Math,80,math80_80_3_0.patch,8,24,1
Math,80,math80_80_3_0.patch,9,27,0
Math,80,math80_80_3_0.patch,10,30,0
Math,80,math80_80_4_0.patch,1,28,0
Math,80,math80_80_4_0.patch,2,27,0
Math,80,math80_80_4_0.patch,3,28,0
Math,80,math80_80_4_0.patch,4,28,0
Math,80,math80_80_4_0.patch,5,25,1
Math,80,math80_80_4_0.patch,6,24,0
Math,80,math80_80_4_0.patch,7,26,3
Math,80,math80_80_4_0.patch,8,24,1
Math,80,math80_80_4_0.patch,9,27,0
Math,80,math80_80_4_0.patch,10,30,0
Math,80,math80_80_5_0.patch,1,28,0
Math,80,math80_80_5_0.patch,2,27,0
Math,80,math80_80_5_0.patch,3,28,0
Math,80,math80_80_5_0.patch,4,28,0
Math,80,math80_80_5_0.patch,5,25,1
Math,80,math80_80_5_0.patch,6,24,0
Math,80,math80_80_5_0.patch,7,26,3
Math,80,math80_80_5_0.patch,8,24,1
Math,80,math80_80_5_0.patch,9,27,0
Math,80,math80_80_5_0.patch,10,30,0
Math,81,math81_100_1_0.patch,1,28,0
Math,81,math81_100_1_0.patch,2,29,0
Math,81,math81_100_1_0.patch,3,29,0
Math,81,math81_100_1_0.patch,4,29,0
Math,81,math81_100_1_0.patch,5,26,0
Math,81,math81_100_1_0.patch,6,26,0
Math,81,math81_100_1_0.patch,7,28,0
Math,81,math81_100_1_0.patch,8,27,0
Math,81,math81_100_1_0.patch,9,24,0
Math,81,math81_100_1_0.patch,10,28,2
Math,81,math81_100_2_0.patch,1,28,1
Math,81,math81_100_2_0.patch,2,29,2
Math,81,math81_100_2_0.patch,3,29,2
Math,81,math81_100_2_0.patch,4,29,2
Math,81,math81_100_2_0.patch,5,26,0
Math,81,math81_100_2_0.patch,6,26,1
Math,81,math81_100_2_0.patch,7,28,1
Math,81,math81_100_2_0.patch,8,27,1
Math,81,math81_100_2_0.patch,9,24,0
Math,81,math81_100_2_0.patch,10,28,0
Math,81,math81_100_3_0.patch,1,28,1
Math,81,math81_100_3_0.patch,2,29,2
Math,81,math81_100_3_0.patch,3,29,2
Math,81,math81_100_3_0.patch,4,29,2
Math,81,math81_100_3_0.patch,5,26,0
Math,81,math81_100_3_0.patch,6,26,1
Math,81,math81_100_3_0.patch,7,28,1
Math,81,math81_100_3_0.patch,8,27,1
Math,81,math81_100_3_0.patch,9,24,0
Math,81,math81_100_3_0.patch,10,28,0
Math,81,math81_100_4_0.patch,1,28,0
Math,81,math81_100_4_0.patch,2,29,0
Math,81,math81_100_4_0.patch,3,29,0
Math,81,math81_100_4_0.patch,4,29,0
Math,81,math81_100_4_0.patch,5,26,0
Math,81,math81_100_4_0.patch,6,26,0
Math,81,math81_100_4_0.patch,7,28,0
Math,81,math81_100_4_0.patch,8,27,0
Math,81,math81_100_4_0.patch,9,24,0
Math,81,math81_100_4_0.patch,10,28,2
Math,81,math81_100_5_0.patch,1,28,1
Math,81,math81_100_5_0.patch,2,29,2
Math,81,math81_100_5_0.patch,3,29,2
Math,81,math81_100_5_0.patch,4,29,2
Math,81,math81_100_5_0.patch,5,26,0
Math,81,math81_100_5_0.patch,6,26,1
Math,81,math81_100_5_0.patch,7,28,1
Math,81,math81_100_5_0.patch,8,27,1
Math,81,math81_100_5_0.patch,9,24,0
Math,81,math81_100_5_0.patch,10,28,0
Math,81,math81_20_5_0.patch,1,28,0
Math,81,math81_20_5_0.patch,2,29,0
Math,81,math81_20_5_0.patch,3,29,0
Math,81,math81_20_5_0.patch,4,29,0
Math,81,math81_20_5_0.patch,5,26,0
Math,81,math81_20_5_0.patch,6,26,0
Math,81,math81_20_5_0.patch,7,28,0
Math,81,math81_20_5_0.patch,8,27,0
Math,81,math81_20_5_0.patch,9,24,0
Math,81,math81_20_5_0.patch,10,28,2
Math,81,math81_40_1_0.patch,1,28,0
Math,81,math81_40_1_0.patch,2,29,0
Math,81,math81_40_1_0.patch,3,29,0
Math,81,math81_40_1_0.patch,4,29,0
Math,81,math81_40_1_0.patch,5,26,0
Math,81,math81_40_1_0.patch,6,26,0
Math,81,math81_40_1_0.patch,7,28,0
Math,81,math81_40_1_0.patch,8,27,0
Math,81,math81_40_1_0.patch,9,24,0
Math,81,math81_40_1_0.patch,10,28,2
Math,81,math81_40_2_0.patch,1,28,0
Math,81,math81_40_2_0.patch,2,29,0
Math,81,math81_40_2_0.patch,3,29,0
Math,81,math81_40_2_0.patch,4,29,0
Math,81,math81_40_2_0.patch,5,26,0
Math,81,math81_40_2_0.patch,6,26,0
Math,81,math81_40_2_0.patch,7,28,0
Math,81,math81_40_2_0.patch,8,27,0
Math,81,math81_40_2_0.patch,9,24,0
Math,81,math81_40_2_0.patch,10,28,2
Math,81,math81_40_3_0.patch,1,28,1
Math,81,math81_40_3_0.patch,2,29,2
Math,81,math81_40_3_0.patch,3,29,2
Math,81,math81_40_3_0.patch,4,29,2
Math,81,math81_40_3_0.patch,5,26,0
Math,81,math81_40_3_0.patch,6,26,1
Math,81,math81_40_3_0.patch,7,28,1
Math,81,math81_40_3_0.patch,8,27,1
Math,81,math81_40_3_0.patch,9,24,0
Math,81,math81_40_3_0.patch,10,28,0
Math,81,math81_40_4_0.patch,1,28,0
Math,81,math81_40_4_0.patch,2,29,0
Math,81,math81_40_4_0.patch,3,29,0
Math,81,math81_40_4_0.patch,4,29,0
Math,81,math81_40_4_0.patch,5,26,0
Math,81,math81_40_4_0.patch,6,26,0
Math,81,math81_40_4_0.patch,7,28,0
Math,81,math81_40_4_0.patch,8,27,0
Math,81,math81_40_4_0.patch,9,24,0
Math,81,math81_40_4_0.patch,10,28,2
Math,81,math81_60_1_0.patch,1,28,0
Math,81,math81_60_1_0.patch,2,29,0
Math,81,math81_60_1_0.patch,3,29,0
Math,81,math81_60_1_0.patch,4,29,0
Math,81,math81_60_1_0.patch,5,26,0
Math,81,math81_60_1_0.patch,6,26,0
Math,81,math81_60_1_0.patch,7,28,0
Math,81,math81_60_1_0.patch,8,27,0
Math,81,math81_60_1_0.patch,9,24,0
Math,81,math81_60_1_0.patch,10,28,2
Math,81,math81_60_2_0.patch,1,28,0
Math,81,math81_60_2_0.patch,2,29,0
Math,81,math81_60_2_0.patch,3,29,0
Math,81,math81_60_2_0.patch,4,29,0
Math,81,math81_60_2_0.patch,5,26,0
Math,81,math81_60_2_0.patch,6,26,0
Math,81,math81_60_2_0.patch,7,28,0
Math,81,math81_60_2_0.patch,8,27,0
Math,81,math81_60_2_0.patch,9,24,0
Math,81,math81_60_2_0.patch,10,28,2
Math,81,math81_60_3_0.patch,1,28,1
Math,81,math81_60_3_0.patch,2,29,2
Math,81,math81_60_3_0.patch,3,29,2
Math,81,math81_60_3_0.patch,4,29,2
Math,81,math81_60_3_0.patch,5,26,0
Math,81,math81_60_3_0.patch,6,26,1
Math,81,math81_60_3_0.patch,7,28,1
Math,81,math81_60_3_0.patch,8,27,1
Math,81,math81_60_3_0.patch,9,24,0
Math,81,math81_60_3_0.patch,10,28,0
Math,81,math81_60_4_0.patch,1,28,0
Math,81,math81_60_4_0.patch,2,29,0
Math,81,math81_60_4_0.patch,3,29,0
Math,81,math81_60_4_0.patch,4,29,0
Math,81,math81_60_4_0.patch,5,26,0
Math,81,math81_60_4_0.patch,6,26,0
Math,81,math81_60_4_0.patch,7,28,0
Math,81,math81_60_4_0.patch,8,27,0
Math,81,math81_60_4_0.patch,9,24,0
Math,81,math81_60_4_0.patch,10,28,2
Math,81,math81_80_1_0.patch,1,28,0
Math,81,math81_80_1_0.patch,2,29,0
Math,81,math81_80_1_0.patch,3,29,0
Math,81,math81_80_1_0.patch,4,29,0
Math,81,math81_80_1_0.patch,5,26,0
Math,81,math81_80_1_0.patch,6,26,0
Math,81,math81_80_1_0.patch,7,28,0
Math,81,math81_80_1_0.patch,8,27,0
Math,81,math81_80_1_0.patch,9,24,0
Math,81,math81_80_1_0.patch,10,28,2
Math,81,math81_80_2_0.patch,1,28,0
Math,81,math81_80_2_0.patch,2,29,0
Math,81,math81_80_2_0.patch,3,29,0
Math,81,math81_80_2_0.patch,4,29,0
Math,81,math81_80_2_0.patch,5,26,0
Math,81,math81_80_2_0.patch,6,26,0
Math,81,math81_80_2_0.patch,7,28,0
Math,81,math81_80_2_0.patch,8,27,0
Math,81,math81_80_2_0.patch,9,24,0
Math,81,math81_80_2_0.patch,10,28,2
Math,81,math81_80_3_0.patch,1,28,0
Math,81,math81_80_3_0.patch,2,29,0
Math,81,math81_80_3_0.patch,3,29,0
Math,81,math81_80_3_0.patch,4,29,0
Math,81,math81_80_3_0.patch,5,26,0
Math,81,math81_80_3_0.patch,6,26,0
Math,81,math81_80_3_0.patch,7,28,0
Math,81,math81_80_3_0.patch,8,27,0
Math,81,math81_80_3_0.patch,9,24,0
Math,81,math81_80_3_0.patch,10,28,2
Math,81,math81_80_4_0.patch,1,28,0
Math,81,math81_80_4_0.patch,2,29,0
Math,81,math81_80_4_0.patch,3,29,0
Math,81,math81_80_4_0.patch,4,29,0
Math,81,math81_80_4_0.patch,5,26,0
Math,81,math81_80_4_0.patch,6,26,0
Math,81,math81_80_4_0.patch,7,28,0
Math,81,math81_80_4_0.patch,8,27,0
Math,81,math81_80_4_0.patch,9,24,0
Math,81,math81_80_4_0.patch,10,28,2
Math,81,math81_80_5_0.patch,1,28,0
Math,81,math81_80_5_0.patch,2,29,0
Math,81,math81_80_5_0.patch,3,29,0
Math,81,math81_80_5_0.patch,4,29,0
Math,81,math81_80_5_0.patch,5,26,0
Math,81,math81_80_5_0.patch,6,26,0
Math,81,math81_80_5_0.patch,7,28,0
Math,81,math81_80_5_0.patch,8,27,0
Math,81,math81_80_5_0.patch,9,24,0
Math,81,math81_80_5_0.patch,10,28,2
Math,85,math85_100_1_0.patch,1,9,2
Math,85,math85_100_1_0.patch,2,9,1
Math,85,math85_100_1_0.patch,3,9,1
Math,85,math85_100_1_0.patch,4,9,1
Math,85,math85_100_1_0.patch,5,9,1
Math,85,math85_100_1_0.patch,6,9,2
Math,85,math85_100_1_0.patch,7,9,1
Math,85,math85_100_1_0.patch,8,9,1
Math,85,math85_100_1_0.patch,9,9,1
Math,85,math85_100_1_0.patch,10,9,1
Math,85,math85_100_2_0.patch,1,9,2
Math,85,math85_100_2_0.patch,2,9,1
Math,85,math85_100_2_0.patch,3,9,1
Math,85,math85_100_2_0.patch,4,9,1
Math,85,math85_100_2_0.patch,5,9,1
Math,85,math85_100_2_0.patch,6,9,2
Math,85,math85_100_2_0.patch,7,9,1
Math,85,math85_100_2_0.patch,8,9,1
Math,85,math85_100_2_0.patch,9,9,1
Math,85,math85_100_2_0.patch,10,9,1
Math,85,math85_100_3_0.patch,1,9,2
Math,85,math85_100_3_0.patch,2,9,1
Math,85,math85_100_3_0.patch,3,9,1
Math,85,math85_100_3_0.patch,4,9,1
Math,85,math85_100_3_0.patch,5,9,1
Math,85,math85_100_3_0.patch,6,9,2
Math,85,math85_100_3_0.patch,7,9,1
Math,85,math85_100_3_0.patch,8,9,1
Math,85,math85_100_3_0.patch,9,9,1
Math,85,math85_100_3_0.patch,10,9,1
Math,85,math85_100_4_0.patch,1,9,2
Math,85,math85_100_4_0.patch,2,9,1
Math,85,math85_100_4_0.patch,3,9,2
Math,85,math85_100_4_0.patch,4,9,2
Math,85,math85_100_4_0.patch,5,9,2
Math,85,math85_100_4_0.patch,6,9,2
Math,85,math85_100_4_0.patch,7,9,2
Math,85,math85_100_4_0.patch,8,9,2
Math,85,math85_100_4_0.patch,9,9,2
Math,85,math85_100_4_0.patch,10,9,2
Math,85,math85_100_5_0.patch,1,9,2
Math,85,math85_100_5_0.patch,2,9,1
Math,85,math85_100_5_0.patch,3,9,1
Math,85,math85_100_5_0.patch,4,9,1
Math,85,math85_100_5_0.patch,5,9,1
Math,85,math85_100_5_0.patch,6,9,2
Math,85,math85_100_5_0.patch,7,9,1
Math,85,math85_100_5_0.patch,8,9,1
Math,85,math85_100_5_0.patch,9,9,1
Math,85,math85_100_5_0.patch,10,9,1
Math,85,math85_20_1_0.patch,1,9,2
Math,85,math85_20_1_0.patch,2,9,1
Math,85,math85_20_1_0.patch,3,9,1
Math,85,math85_20_1_0.patch,4,9,1
Math,85,math85_20_1_0.patch,5,9,1
Math,85,math85_20_1_0.patch,6,9,2
Math,85,math85_20_1_0.patch,7,9,1
Math,85,math85_20_1_0.patch,8,9,1
Math,85,math85_20_1_0.patch,9,9,1
Math,85,math85_20_1_0.patch,10,9,1
Math,85,math85_20_2_0.patch,1,9,2
Math,85,math85_20_2_0.patch,2,9,1
Math,85,math85_20_2_0.patch,3,9,1
Math,85,math85_20_2_0.patch,4,9,1
Math,85,math85_20_2_0.patch,5,9,1
Math,85,math85_20_2_0.patch,6,9,2
Math,85,math85_20_2_0.patch,7,9,1
Math,85,math85_20_2_0.patch,8,9,1
Math,85,math85_20_2_0.patch,9,9,1
Math,85,math85_20_2_0.patch,10,9,1
Math,85,math85_20_3_0.patch,1,9,2
Math,85,math85_20_3_0.patch,2,9,1
Math,85,math85_20_3_0.patch,3,9,1
Math,85,math85_20_3_0.patch,4,9,1
Math,85,math85_20_3_0.patch,5,9,1
Math,85,math85_20_3_0.patch,6,9,2
Math,85,math85_20_3_0.patch,7,9,1
Math,85,math85_20_3_0.patch,8,9,1
Math,85,math85_20_3_0.patch,9,9,1
Math,85,math85_20_3_0.patch,10,9,1
Math,85,math85_20_4_0.patch,1,9,2
Math,85,math85_20_4_0.patch,2,9,1
Math,85,math85_20_4_0.patch,3,9,1
Math,85,math85_20_4_0.patch,4,9,1
Math,85,math85_20_4_0.patch,5,9,1
Math,85,math85_20_4_0.patch,6,9,2
Math,85,math85_20_4_0.patch,7,9,1
Math,85,math85_20_4_0.patch,8,9,1
Math,85,math85_20_4_0.patch,9,9,1
Math,85,math85_20_4_0.patch,10,9,1
Math,85,math85_20_5_0.patch,1,9,2
Math,85,math85_20_5_0.patch,2,9,1
Math,85,math85_20_5_0.patch,3,9,1
Math,85,math85_20_5_0.patch,4,9,1
Math,85,math85_20_5_0.patch,5,9,1
Math,85,math85_20_5_0.patch,6,9,2
Math,85,math85_20_5_0.patch,7,9,1
Math,85,math85_20_5_0.patch,8,9,1
Math,85,math85_20_5_0.patch,9,9,1
Math,85,math85_20_5_0.patch,10,9,1
Math,85,math85_40_1_0.patch,1,9,2
Math,85,math85_40_1_0.patch,2,9,1
Math,85,math85_40_1_0.patch,3,9,1
Math,85,math85_40_1_0.patch,4,9,1
Math,85,math85_40_1_0.patch,5,9,1
Math,85,math85_40_1_0.patch,6,9,2
Math,85,math85_40_1_0.patch,7,9,1
Math,85,math85_40_1_0.patch,8,9,1
Math,85,math85_40_1_0.patch,9,9,1
Math,85,math85_40_1_0.patch,10,9,1
Math,85,math85_40_2_0.patch,1,9,2
Math,85,math85_40_2_0.patch,2,9,1
Math,85,math85_40_2_0.patch,3,9,1
Math,85,math85_40_2_0.patch,4,9,1
Math,85,math85_40_2_0.patch,5,9,1
Math,85,math85_40_2_0.patch,6,9,2
Math,85,math85_40_2_0.patch,7,9,1
Math,85,math85_40_2_0.patch,8,9,1
Math,85,math85_40_2_0.patch,9,9,1
Math,85,math85_40_2_0.patch,10,9,1
Math,85,math85_40_3_0.patch,1,9,2
Math,85,math85_40_3_0.patch,2,9,1
Math,85,math85_40_3_0.patch,3,9,1
Math,85,math85_40_3_0.patch,4,9,1
Math,85,math85_40_3_0.patch,5,9,1
Math,85,math85_40_3_0.patch,6,9,2
Math,85,math85_40_3_0.patch,7,9,1
Math,85,math85_40_3_0.patch,8,9,1
Math,85,math85_40_3_0.patch,9,9,1
Math,85,math85_40_3_0.patch,10,9,1
Math,85,math85_40_4_0.patch,1,9,2
Math,85,math85_40_4_0.patch,2,9,1
Math,85,math85_40_4_0.patch,3,9,1
Math,85,math85_40_4_0.patch,4,9,1
Math,85,math85_40_4_0.patch,5,9,1
Math,85,math85_40_4_0.patch,6,9,2
Math,85,math85_40_4_0.patch,7,9,1
Math,85,math85_40_4_0.patch,8,9,1
Math,85,math85_40_4_0.patch,9,9,1
Math,85,math85_40_4_0.patch,10,9,1
Math,85,math85_40_5_0.patch,1,9,2
Math,85,math85_40_5_0.patch,2,9,1
Math,85,math85_40_5_0.patch,3,9,1
Math,85,math85_40_5_0.patch,4,9,1
Math,85,math85_40_5_0.patch,5,9,1
Math,85,math85_40_5_0.patch,6,9,2
Math,85,math85_40_5_0.patch,7,9,1
Math,85,math85_40_5_0.patch,8,9,1
Math,85,math85_40_5_0.patch,9,9,1
Math,85,math85_40_5_0.patch,10,9,1
Math,85,math85_60_1_0.patch,1,9,2
Math,85,math85_60_1_0.patch,2,9,1
Math,85,math85_60_1_0.patch,3,9,1
Math,85,math85_60_1_0.patch,4,9,1
Math,85,math85_60_1_0.patch,5,9,1
Math,85,math85_60_1_0.patch,6,9,2
Math,85,math85_60_1_0.patch,7,9,1
Math,85,math85_60_1_0.patch,8,9,1
Math,85,math85_60_1_0.patch,9,9,1
Math,85,math85_60_1_0.patch,10,9,1
Math,85,math85_60_2_0.patch,1,9,2
Math,85,math85_60_2_0.patch,2,9,1
Math,85,math85_60_2_0.patch,3,9,1
Math,85,math85_60_2_0.patch,4,9,1
Math,85,math85_60_2_0.patch,5,9,1
Math,85,math85_60_2_0.patch,6,9,2
Math,85,math85_60_2_0.patch,7,9,1
Math,85,math85_60_2_0.patch,8,9,1
Math,85,math85_60_2_0.patch,9,9,1
Math,85,math85_60_2_0.patch,10,9,1
Math,85,math85_60_3_0.patch,1,9,2
Math,85,math85_60_3_0.patch,2,9,1
Math,85,math85_60_3_0.patch,3,9,1
Math,85,math85_60_3_0.patch,4,9,1
Math,85,math85_60_3_0.patch,5,9,1
Math,85,math85_60_3_0.patch,6,9,2
Math,85,math85_60_3_0.patch,7,9,1
Math,85,math85_60_3_0.patch,8,9,1
Math,85,math85_60_3_0.patch,9,9,1
Math,85,math85_60_3_0.patch,10,9,1
Math,85,math85_60_4_0.patch,1,9,2
Math,85,math85_60_4_0.patch,2,9,1
Math,85,math85_60_4_0.patch,3,9,1
Math,85,math85_60_4_0.patch,4,9,1
Math,85,math85_60_4_0.patch,5,9,1
Math,85,math85_60_4_0.patch,6,9,2
Math,85,math85_60_4_0.patch,7,9,1
Math,85,math85_60_4_0.patch,8,9,1
Math,85,math85_60_4_0.patch,9,9,1
Math,85,math85_60_4_0.patch,10,9,1
Math,85,math85_60_5_0.patch,1,9,2
Math,85,math85_60_5_0.patch,2,9,1
Math,85,math85_60_5_0.patch,3,9,1
Math,85,math85_60_5_0.patch,4,9,1
Math,85,math85_60_5_0.patch,5,9,1
Math,85,math85_60_5_0.patch,6,9,2
Math,85,math85_60_5_0.patch,7,9,1
Math,85,math85_60_5_0.patch,8,9,1
Math,85,math85_60_5_0.patch,9,9,1
Math,85,math85_60_5_0.patch,10,9,1
Math,85,math85_80_1_0.patch,1,9,2
Math,85,math85_80_1_0.patch,2,9,1
Math,85,math85_80_1_0.patch,3,9,1
Math,85,math85_80_1_0.patch,4,9,1
Math,85,math85_80_1_0.patch,5,9,1
Math,85,math85_80_1_0.patch,6,9,2
Math,85,math85_80_1_0.patch,7,9,1
Math,85,math85_80_1_0.patch,8,9,1
Math,85,math85_80_1_0.patch,9,9,1
Math,85,math85_80_1_0.patch,10,9,1
Math,85,math85_80_2_0.patch,1,9,2
Math,85,math85_80_2_0.patch,2,9,1
