Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,2,264,0
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,3,261,0
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,4,276,0
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,5,276,0
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,6,296,0
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,7,71,0
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,8,259,0
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,9,249,0
Closure,86,closure86_40_1_seed4_StmtReplace_1247_374.patch,10,283,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,1,291,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,2,264,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,3,261,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,4,276,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,5,276,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,6,296,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,7,71,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,8,259,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,9,249,0
Closure,86,closure86_40_2_seed1_StmtReplace_1247_374.patch,10,283,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,1,291,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,2,264,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,3,261,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,4,276,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,5,276,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,6,296,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,7,71,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,8,259,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,9,249,0
Closure,86,closure86_40_3_seed2_StmtReplace_1247_388.patch,10,283,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,1,291,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,2,264,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,3,261,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,4,276,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,5,276,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,6,296,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,7,71,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,8,259,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,9,249,0
Closure,86,closure86_40_4_seed1_StmtReplace_1247_367.patch,10,283,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,1,291,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,2,264,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,3,261,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,4,276,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,5,276,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,6,296,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,7,71,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,8,259,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,9,249,0
Closure,86,closure86_40_5_seed1_StmtReplace_1247_1032.patch,10,283,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,1,291,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,2,264,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,3,261,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,4,276,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,5,276,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,6,296,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,7,71,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,8,259,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,9,249,0
Closure,86,closure86_60_2_seed2_StmtReplace_1247_353.patch,10,283,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,1,291,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,2,264,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,3,261,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,4,276,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,5,276,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,6,296,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,7,71,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,8,259,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,9,249,0
Closure,86,closure86_60_3_seed2_StmtReplace_1247_388.patch,10,283,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,1,291,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,2,264,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,3,261,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,4,276,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,5,276,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,6,296,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,7,71,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,8,259,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,9,249,0
Closure,86,closure86_60_4_seed1_StmtReplace_1247_1032.patch,10,283,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,1,291,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,2,264,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,3,261,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,4,276,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,5,276,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,6,296,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,7,71,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,8,259,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,9,249,0
Closure,86,closure86_60_5_seed2_StmtReplace_1247_367.patch,10,283,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,1,291,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,2,264,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,3,261,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,4,276,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,5,276,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,6,296,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,7,71,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,8,259,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,9,249,0
Closure,86,closure86_80_1_seed1_StmtReplace_1247_1032.patch,10,283,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,1,291,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,2,264,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,3,261,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,4,276,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,5,276,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,6,296,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,7,71,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,8,259,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,9,249,0
Closure,86,closure86_80_4_seed7_StmtReplace_1247_353.patch,10,283,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,1,42,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,2,42,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,3,44,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,4,47,1
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,5,45,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,6,49,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,7,44,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,8,42,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,9,46,0
Lang,10,lang10_100_1_seed1_StmtReplace_90_93.patch,10,45,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,1,42,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,2,42,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,3,44,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,4,47,1
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,5,45,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,6,49,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,7,44,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,8,42,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,9,46,0
Lang,10,lang10_100_1_seed3_StmtDelete_89.patch,10,45,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,1,42,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,2,42,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,3,44,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,4,47,1
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,5,45,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,6,49,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,7,44,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,8,42,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,9,46,0
Lang,10,lang10_100_1_seed7_StmtDelete_90.patch,10,45,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,1,42,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,2,42,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,3,44,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,4,47,1
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,5,45,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,6,49,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,7,44,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,8,42,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,9,46,0
Lang,10,lang10_100_2_seed12_StmtReplace_90_104.patch,10,45,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,1,42,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,2,42,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,3,44,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,4,47,1
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,5,45,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,6,49,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,7,44,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,8,42,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,9,46,0
Lang,10,lang10_100_2_seed1_StmtDelete_90.patch,10,45,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,1,42,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,2,42,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,3,44,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,4,47,1
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,5,45,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,6,49,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,7,44,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,8,42,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,9,46,0
Lang,10,lang10_100_2_seed2_StmtDelete_89.patch,10,45,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,1,42,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,2,42,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,3,44,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,4,47,1
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,5,45,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,6,49,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,7,44,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,8,42,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,9,46,0
Lang,10,lang10_100_3_seed1_StmtDelete_89.patch,10,45,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,1,42,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,2,42,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,3,44,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,4,47,1
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,5,45,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,6,49,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,7,44,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,8,42,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,9,46,0
Lang,10,lang10_100_3_seed4_StmtDelete_90.patch,10,45,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,1,42,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,2,42,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,3,44,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,4,47,1
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,5,45,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,6,49,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,7,44,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,8,42,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,9,46,0
Lang,10,lang10_100_4_seed1_StmtDelete_90.patch,10,45,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,1,42,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,2,42,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,3,44,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,4,47,1
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,5,45,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,6,49,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,7,44,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,8,42,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,9,46,0
Lang,10,lang10_100_4_seed2_StmtReplace_89_174.patch,10,45,0
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,1,42,2
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,2,42,0
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,3,44,0
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,4,47,1
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,5,45,0
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,6,49,0
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,7,44,0
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,8,42,0
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,9,46,0
Lang,10,lang10_100_4_seed9_StmtReplace_90_120.patch,10,45,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,1,42,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,2,42,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,3,44,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,4,47,1
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,5,45,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,6,49,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,7,44,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,8,42,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,9,46,0
Lang,10,lang10_100_5_seed1_StmtDelete_89.patch,10,45,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,1,42,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,2,42,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,3,44,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,4,47,1
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,5,45,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,6,49,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,7,44,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,8,42,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,9,46,0
Lang,10,lang10_100_5_seed2_StmtDelete_90.patch,10,45,0
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,1,42,2
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,2,42,0
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,3,44,0
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,4,47,1
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,5,45,0
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,6,49,0
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,7,44,0
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,8,42,0
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,9,46,0
Lang,10,lang10_20_1_seed11_StmtReplace_90_94.patch,10,45,0
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,1,42,2
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,2,42,0
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,3,44,1
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,4,47,1
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,5,45,0
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,6,49,0
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,7,44,0
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,8,42,0
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,9,46,0
Lang,10,lang10_20_1_seed16_StmtReplace_214_21.patch,10,45,0
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,1,42,2
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,2,42,0
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,3,44,1
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,4,47,1
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,5,45,0
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,6,49,0
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,7,44,0
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,8,42,0
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,9,46,0
Lang,10,lang10_20_1_seed1_StmtDelete_214.patch,10,45,0
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,1,42,2
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,2,42,0
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,3,44,0
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,4,47,1
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,5,45,0
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,6,49,0
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,7,44,0
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,8,42,0
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,9,46,0
Lang,10,lang10_20_1_seed20_StmtDelete_91.patch,10,45,0
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,1,42,2
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,2,42,0
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,3,44,1
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,4,47,1
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,5,45,0
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,6,49,0
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,7,44,0
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,8,42,0
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,9,46,0
Lang,10,lang10_20_1_seed2_StmtDelete_143.patch,10,45,0
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,1,42,6
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,2,42,3
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,3,44,6
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,4,47,5
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,5,45,9
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,6,49,3
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,7,44,6
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,8,42,2
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,9,46,3
Lang,10,lang10_20_1_seed4_StmtDelete_142.patch,10,45,3
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,1,42,2
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,2,42,0
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,3,44,0
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,4,47,1
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,5,45,0
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,6,49,0
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,7,44,0
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,8,42,0
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,9,46,0
Lang,10,lang10_20_1_seed5_StmtDelete_94.patch,10,45,0
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,1,42,2
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,2,42,0
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,3,44,1
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,4,47,1
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,5,45,0
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,6,49,0
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,7,44,0
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,8,42,0
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,9,46,0
Lang,10,lang10_20_1_seed7_StmtReplace_214_174.patch,10,45,0
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,1,42,6
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,2,42,3
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,3,44,6
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,4,47,5
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,5,45,9
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,6,49,3
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,7,44,6
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,8,42,2
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,9,46,3
Lang,10,lang10_20_2_seed10_StmtReplace_214_74.patch,10,45,3
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,1,42,6
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,2,42,3
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,3,44,6
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,4,47,5
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,5,45,9
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,6,49,3
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,7,44,6
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,8,42,2
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,9,46,3
Lang,10,lang10_20_2_seed15_StmtReplace_142_6.patch,10,45,3
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,1,42,2
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,2,42,0
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,3,44,1
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,4,47,1
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,5,45,0
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,6,49,0
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,7,44,0
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,8,42,0
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,9,46,0
Lang,10,lang10_20_2_seed16_StmtReplace_214_7.patch,10,45,0
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,1,42,6
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,2,42,3
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,3,44,6
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,4,47,5
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,5,45,9
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,6,49,3
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,7,44,6
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,8,42,2
Lang,10,lang10_20_2_seed18_StmtReplace_142_33.patch,9,46,3
